numero,arquivo,artista,musica
01444,01444.mp4,BIAFRA,AGUARDENTE
01445,01445.mp4,FERNANDO E SOROCABA,AQUI A TRISTEZA PULA DE ALEGRIA
01446,01446.mp4,JOÃO NETO E FREDERICO,BEBO E DOU TRABALHO
01447,01447.mp4,BRUNO E MARRONE,CHAMEGO BOM
01448,01448.mp4,JOYCE,CLAREANA
01449,01449.mp4,BONDE DO FORRÓ,DEPOIS DAQUELE BEIJO
01450,01450.mp4,DANIEL,DO FUNDO DO MEU CORAÇÃO
01451,01451.mp4,TCHÊ GAROTOS,EU VOU CAIR NA ZOEIRA
01452,01452.mp4,PEDRO PAULO E MATHEUS,EU VOU TE BUSCAR
01453,01453.mp4,RICK E RENNER,FAZ AMOR QUE PASSA
01454,01454.mp4,JOÃO NETO E FREDERICO,GALERA DO BOTECO
01455,01455.mp4,AGEPÊ,LÁ VEM O TREM
01456,01456.mp4,BRUNO E MARRONE,LÁGRIMAS E VINHO
01457,01457.mp4,IVETE SANGALO,LOBO MAU
01458,01458.mp4,RICK E RENNER,MÃE
01459,01459.mp4,LUIZ MELODIA,MAGRELINHA
01460,01460.mp4,MOINHO,MAIOR É DEUS
01461,01461.mp4,RENATO TEIXEIRA,"MORENINHA, SE EU TE PEDISSE"
01462,01462.mp4,SWING E SIMPATIA,NÃO DÁ O BRAÇO A TORCER
01463,01463.mp4,JEITO MOLEQUE,NÃO TEM PRA NINGUÉM
01464,01464.mp4,TOMATE,PARARÁ
01465,01465.mp4,ZECA BALEIRO,QUASE NADA
01466,01466.mp4,SAMPA CREW,QUER ME DOMINAR
01467,01467.mp4,MAX VIANNA,"SAI DAQUI, TRISTEZA"
01468,01468.mp4,BRUNO E MARRONE,SEJA BEM-VINDA
01469,01469.mp4,IVAN LINS,SERTANEJA
01470,01470.mp4,ELBA RAMALHO,SETE CANTIGAS PARA VOAR
01471,01471.mp4,LEANDRO SAPUCAHY,SÓ FALTOU VOCÊ LADO A LADO B
01472,01472.mp4,ALEXANDRE PIRES,SÓ POR UM MOMENTO
01473,01473.mp4,MOACYR FRANCO,SOU MAIS UM
01474,01474.mp4,MILIONÁRIO E JOSÉ RICO,SUBLIME MIRAGEM
01475,01475.mp4,MARINA LIMA,SUGAR
01476,01476.mp4,NEY MATOGROSSO,TIVE SIM
01477,01477.mp4,EXALTASAMBA,VALEU
01478,01478.mp4,CASUARINA,VASO RUIM
01479,01479.mp4,FERNANDO E SOROCABA,VENDAVAL
01480,01480.mp4,INIMIGOS DA HP,ZOODSTOCK
01481,01481.mp4,ANA CAROLINA,10 MINUTOS
01482,01482.mp4,FÁBIO JÚNIOR,ABANDONO
01483,01483.mp4,ZERO E PAULO RICARDO,AGORA EU SEI
01484,01484.mp4,JOANA,AMOR BANDIDO
01485,01485.mp4,HYLDON,AS DORES DO MUNDO
01486,01486.mp4,NALVA AGUIAR,BEIJINHO DOCE
01487,01487.mp4,LÉO MAGALHÃES,CAMAS SEPARADAS
01488,01488.mp4,FÁBIO JÚNIOR,CASA COMIGO
01489,01489.mp4,SANDY,PÉS CANSADOS
01490,01490.mp4,ADRYANA RIBEIRO,SAUDADE VEM
01491,01491.mp4,BENITO DI PAULA,"AH, COMO EU AMEI"
01492,01492.mp4,LENINE,AQUILO QUE DÁ NO CORAÇÃO
01493,01493.mp4,ANGÉLICA,BLUE JEANS
01494,01494.mp4,ROUPA NOVA,COM VOCÊ FAZ SENTIDO
01495,01495.mp4,FERNANDO E SOROCABA,MADRI
01496,01496.mp4,GUILHERME ARANTES,PEDACINHOS
01497,01497.mp4,THE FEVER'S,SE VOCÊ DISSER QUE SIM
01498,01498.mp4,ZEZÉ DI CAMARGO E LUCIANO,TAPA NA CARA
01499,01499.mp4,EDSON,UMA CANÇÃO PRA VOCÊ
01500,01500.mp4,"TIM MAIA, FÁBIO E HYLDON",VELHO CAMARADA
01501,01501.mp4,EDUARDO COSTA,ACABOU O AMOR
01502,01502.mp4,CAPITAL INICIAL,ALTOS E BAIXOS
01503,01503.mp4,EDUARDO COSTA,AMORES IMORTAIS
01504,01504.mp4,PEDRO LUÍS E A PAREDE,ANIMAL
01505,01505.mp4,ÁLVARO E DANIEL,AQUI É O SEU LUGAR
01506,01506.mp4,RITA DE CÁSSIA,CAMA VAZIA
01507,01507.mp4,EDSON,COMO EU QUERIA TE AMAR
01508,01508.mp4,ALMIR ROGÉRIO,MOTOQUEIRO
01509,01509.mp4,MARA MARAVILHA,NÃO FAZ MAL
01510,01510.mp4,RESTART,RECOMEÇAR
01511,01511.mp4,ZÉ RAMALHO,A ÚLTIMA NÁU
01512,01512.mp4,JORGE E MATEUS,AMO NOITE E DIA
01513,01513.mp4,FÁBIO E TIM MAIA,ATÉ PARECE QUE FOI SONHO
01514,01514.mp4,MYLENA,CÉREBRO ELETRÔNICO
01515,01515.mp4,TOQUINHO E VINÍCIUS,ESCRAVO DA ALEGRIA
01516,01516.mp4,OS VIPS,FAÇA ALGUMA COISA PELO NOSSO AMOR
01517,01517.mp4,BANDA DJAVÚ,NAVE DO AMOR
01518,01518.mp4,THAIS GULLIN,"PAIXÃO, PASSIONE"
01519,01519.mp4,KIKO ZAMBIANCHI,ROLAM AS PEDRAS
01520,01520.mp4,CHARLIE BROWN JR.,SÓ OS LOUCOS SABEM
01521,01521.mp4,OS ORIGINAIS DO SAMBA,ALEGRIAS DE DOMINGO
01522,01522.mp4,CÁSSIA ELLER,ALL STAR
01523,01523.mp4,MICHEL TELÓ,"AMANHÃ, SEI LÁ"
01524,01524.mp4,GUILHERME E SANTIAGO,AMIZADE SINCERA
01525,01525.mp4,GREICE IVE,ATÉ VOCÊ PASSAR
01526,01526.mp4,DHI RIBEIRO,AULA DE MATEMÁTICA
01527,01527.mp4,MICHEL TELÓ,BALADA SERTANEJA
01528,01528.mp4,FABRÍCIO E FABIAN,"BATEU, FICOU"
01529,01529.mp4,SÉRGIO SAMPAIO,EU QUERO BOTAR MEU BLOCO NA RUA
01530,01530.mp4,JOANA,FOI ASSIM
01531,01531.mp4,PEDRO PAULO & MATEUS,"MINTA, FINJA"
01532,01532.mp4,ALEXANDRE PIRES,MULHER DAS ESTRELAS
01533,01533.mp4,GUILHERME E SANTIAGO,NA HORA CERTA
01534,01534.mp4,PEDRO NASSIF,NÃO CUSTA TENTAR
01535,01535.mp4,AGEPÊ,NINGUEM FAZ AMOR COMO VOCÊ
01536,01536.mp4,MARCOS & BELUTTI,PERDOA AMOR
01537,01537.mp4,BIAFRA,PERDÕES
01538,01538.mp4,BIAFRA,SEU NOME
01539,01539.mp4,MARCOS & BELUTTI,TENTAÇÃO CRUEL
01540,01540.mp4,CAPITAL INICIAL,VIVENDO E APRENDENDO
01541,01541.mp4,CHICO BUARQUE E MPB4,AMIGO É PRA ESSAS COISAS
01542,01542.mp4,RICARDO & EDUARDO,"BEIJO, ME LIGA"
01543,01543.mp4,A TURMA DO BALÃO MÁGICO,BRUXINHA
01544,01544.mp4,TOQUINHO E VINÍCIUS,CANTO DE OSSANHA
01545,01545.mp4,MARIA GADÚ,CEDO NÃO
01546,01546.mp4,FERNANDO E SOROCABA,DA COR DO PECADO
01547,01547.mp4,NENHUM DE NÓS,DANÇA DO TEMPO
01548,01548.mp4,CYZ,DOCE MEL
01549,01549.mp4,JOÃO PAULO E EDUARDO,DOIDA
01550,01550.mp4,JOÃO NETO E FREDERICO,É PRA VALER
01551,01551.mp4,MOINHO,ELA BRIGA COMIGO
01552,01552.mp4,ANA CANÃS,ESCONDERIJO
01553,01553.mp4,OS ORIGINAIS DO SAMBA,FALADOR PASSA MAL
01554,01554.mp4,JOÃO NETO E FREDERICO,FILME DE AMOR
01555,01555.mp4,ROBERTA SÁ E LENINE,FOGO E GASOLINA
01556,01556.mp4,CÉSAR MENOTTI E FABIANO,LABIRINTO
01557,01557.mp4,MARIA GADÚ,LARANJA
01558,01558.mp4,ALEXANDRE PIRES,LEVE TUDO COM VOCÊ
01559,01559.mp4,JOÃO MÁRCIO E FABIANO,PISTOLEIRA
01560,01560.mp4,JAMMIL E UMA NOITES,TÁ ESPERANDO O QUE
01561,01561.mp4,WILSON SIMONAL,A VIDA É SÓ PRA CANTAR
01562,01562.mp4,GENGHIS KHAN,"COMER, COMER"
01563,01563.mp4,JORGE VERCILO,DEVE SER
01564,01564.mp4,PAULO DINIZ,E AGORA JOSÉ
01565,01565.mp4,VINNY,EU NÃO ACREDITO EM VOCÊ
01566,01566.mp4,MICHEL TELÓ,EXPLODIU
01567,01567.mp4,ROUPA NOVA,ME FAÇA UM FAVOR
01568,01568.mp4,FERNANDO E SOROCABA,QUE RAIVA QUE DÁ
01569,01569.mp4,LEONARDO,QUEM É
01570,01570.mp4,GILLIARD,QUEM ME DERA
01571,01571.mp4,WANDERLÉIA,SE TUDO PODE ACONTECER
01572,01572.mp4,LUAN SANTANA,SEMPRE COM VOCÊ
01573,01573.mp4,PAULA FERNANDES,SÓ PENSO EM NÓS
01574,01574.mp4,LÉO E GABRIEL,SOB A LUA E OS OLHARES
01575,01575.mp4,FREJAT,SOL DE DOMINGO
01576,01576.mp4,WANDO,TÁ FALTANDO UM ABRAÇO
01577,01577.mp4,EDUARDO COSTA,TÔ INDO EMBORA
01578,01578.mp4,EXALTASAMBA,TÁ VENDO AQUELA LUA
01579,01579.mp4,BIAFRA,UMA VEZ E NUNCA MAIS
01580,01580.mp4,MARISA GATA MANSA,VIAGEM
01581,01581.mp4,ADRIANA CALCANHOTO,CANÇÃO DE NOVELA
01582,01582.mp4,OTTO,CRUA
01583,01583.mp4,VANDER LEE,ESPERANDO AVIÕES
01584,01584.mp4,CAPITAL INICIAL ZELIA DUNCAN,EU VOU ESTAR
01585,01585.mp4,GILBERTO GIL,EXTRA
01586,01586.mp4,CLAUDIA LEITE E TRAVIS MCCOY,FAMOSA (BILLIONAIRE)
01587,01587.mp4,FÁTIMA GUEDES,FLOR DE IR EMBORA
01588,01588.mp4,MICHEL TELÓ,HORIZONTE
01589,01589.mp4,FERNANDA TAKAI,INSENSATEZ
01590,01590.mp4,OSWALDO MONTENEGRO,INTUIÇÃO
01591,01591.mp4,ARNALDO ANTUNES,INVEJOSO
01592,01592.mp4,CLARA NUNES,JUIZO FINAL
01593,01593.mp4,RESTART,LEVO COMIGO
01594,01594.mp4,EMÍLIO SANTIAGO,LOGO AGORA
01595,01595.mp4,GAL COSTA,MAR E SOL
01596,01596.mp4,NANDO REIS,MESMO SOZINHO
01597,01597.mp4,JORGE E MATEUS,MEU BEM QUERER
01598,01598.mp4,FERNANDO MENDES,MEU PRIMEIRO AMOR
01599,01599.mp4,LÉO MAGALHÃES,NÃO É AMOR
01600,01600.mp4,ALCIONE,O QUE EU FAÇO AMANHÃ
01601,01601.mp4,RENATO E SEUS BLUE CAPS,A PRIMEIRA LÁGRIMA
01602,01602.mp4,RENATO E SEUS BLUE CAPS,ATÉ O FIM
01603,01603.mp4,SÉRGIO REIS,CABOCLA TEREZA
01604,01604.mp4,ALCIONE,FAZ UMA LOUCURA POR MIM
01605,01605.mp4,MICHEL TELÓ,FUGIDINHA
01606,01606.mp4,LEONI,GAROTOS
01607,01607.mp4,ZEZÉ DI CAMARGO E LUCIANO,IMPERFEITO
01608,01608.mp4,MARISA MONTE,MARIA DE VERDADE
01609,01609.mp4,CAPITAL INICIAL,MIL VEZES
01610,01610.mp4,ALTEMAR DUTRA,MURMURA AO MAR
01611,01611.mp4,ROSANA,MÚSICA E LÁGRIMA
01612,01612.mp4,VICTOR E LÉO,NÃO MAIS
01613,01613.mp4,GUILHERME E SANTIAGO,NO LIMITE
01614,01614.mp4,LORENA CHAVES,NOSSA HISTÓRIA
01615,01615.mp4,TEODORO E SAMPAIO,O BEIJO DO ADEUS
01616,01616.mp4,ROUPA NOVA E IVETE SANGALO,O SAL DA TERRA
01617,01617.mp4,CHICO BUARQUE,OLÊ OLÁ
01618,01618.mp4,ANTÔNIO MARCOS,ORAÇÃO DE UM JOVEM TRISTE
01619,01619.mp4,ARLINDO CRUZ,PARA DE PARADINHA
01620,01620.mp4,GERALDO VANDRÉ,PORTA-ESTANDARTE
01621,01621.mp4,ANGÉLICA,PRIMEIRO AMOR (IF)
01622,01622.mp4,JOÃO PAULO & EDUARDO,PROMESSA
01623,01623.mp4,CAPITAL INICIAL,PROVA
01624,01624.mp4,ALCIONE,QUEM É VOCÊ
01625,01625.mp4,SANDY,QUEM EU SOU
01626,01626.mp4,DJAVAN,SABES MENTIR
01627,01627.mp4,VINÍCIUS DE MORAIS,SAMBA DA BENÇÃO
01628,01628.mp4,MARTINHO DA VILA,SAMBA DA CABROCHA BAMBA
01629,01629.mp4,DEMÔNIOS DA GAROA,SAMBA ITALIANO
01630,01630.mp4,PEDRO PAULO & MATEUS,SAUDADE
01631,01631.mp4,LATINO E PERLLA,SELINHO NA BOCA
01632,01632.mp4,GILBERTO GIL,SÓ CHAMEI PORQUE TE AMO
01633,01633.mp4,JORGE E MATEUS,TE CUIDA CORAÇÃO
01634,01634.mp4,MARISA MONTE,TEMA DE AMOR
01635,01635.mp4,CAETANO VELOSO,TERRA
01636,01636.mp4,OS ORIGINAIS DO SAMBA,TESTAMENTO DE PARTIDEIRO
01637,01637.mp4,CAPITAL INICIAL,UM HOMEM SÓ
01638,01638.mp4,FLAVIO VENTURINI,UM NOVO AMOR
01639,01639.mp4,CÉLIA,VIDAS INTEIRAS
01640,01640.mp4,NENHUM DE NÓS,VOCÊ VAI LEMBRAR DE MIM
01641,01641.mp4,BENITO DI PAULA E DEMÔNIOS DA GAROA,A VIDA É DURA
01642,01642.mp4,IVETE SANGALO,ACELERA AÊ
01643,01643.mp4,LUAN SANTANA,ADRENALINA
01644,01644.mp4,BIQUINI CAVADÃO,AGORA É MODA
01645,01645.mp4,JORGE E MATEUS,AÍ JÁ ERA
01646,01646.mp4,CINE,AS CORES
01647,01647.mp4,CAPITAL INICIAL,AUTORIDADES
01648,01648.mp4,DJAVAN,BOA NOITE
01649,01649.mp4,VÍCTOR E LÉO,BOA SORTE PRA VOCÊ
01650,01650.mp4,BRUNO E MARRONE,CAI FORA
01651,01651.mp4,JORGE E MATEUS,"CHOVE, CHOVE"
01652,01652.mp4,JOÃO BOSCO E VINÍCIUS,CHUVA
01653,01653.mp4,BELCHIOR,DIVINA COMÉDIA HUMANA
01654,01654.mp4,ANA CAROLINA,DOIS BICUDOS
01655,01655.mp4,EDSON E HUDSON,FOI DEUS
01656,01656.mp4,SKANK,FOTOS NA ESTANTE
01657,01657.mp4,WANDO,GOSTO DE MAÇÃ
01658,01658.mp4,ZEZÉ DI CAMARGO E LUCIANO,MENTES TÃO BEM
01659,01659.mp4,FERNANDO E SOROCABA,TÔ PASSANDO MAL
01660,01660.mp4,SORRISO MAROTO,TOPO DO MUNDO
01661,01661.mp4,CLAUDIA LEITTE,ÁGUA
01662,01662.mp4,JAMMIL E UMA NOITES,ATMOSFERA
01663,01663.mp4,BRUNO E MARRONE,BOM DEMAIS
01664,01664.mp4,MARIA EUGÊNIA,COMPANHEIRO
01665,01665.mp4,IVETE SANGALO,DESEJO DE AMAR
01666,01666.mp4,HORI,DIGA QUE ME QUER
01667,01667.mp4,CHIMARRUTS,DO LADO DE CÁ
01668,01668.mp4,CLAUDIA LEITTE E BELO,DON JUAN
01669,01669.mp4,DÓRIS MONTEIRO,É ISSO AÍ (ISSO É PROBLEMA DELA)
01670,01670.mp4,JOÃO SABIÁ,ELE VAI DAR PINTA
01671,01671.mp4,ANA CAROLINA E JOHN LEGEND,ENTREOLHARES
01672,01672.mp4,LEONARDO,EU E A LUA
01673,01673.mp4,MARISA MONTE,GENTILEZA
01674,01674.mp4,LEONARDO,HOJE
01675,01675.mp4,BRUNO E MARRONE,"HOJE AMOR, NÃO VAI DAR"
01676,01676.mp4,RAUL SEIXAS,"LET ME SING, LET ME SING"
01677,01677.mp4,LEVA NÓIZ,LIGA DA JUSTIÇA
01678,01678.mp4,MICHEL TELÓ,ME ODEIE
01679,01679.mp4,REGINHO E BANDA SURPRESA,MINHA MULHER NÃO DEIXA NÃO
01680,01680.mp4,ROGER E ROBSON-EDUARDO COSTA,QUÍMICA
01681,01681.mp4,LOBÃO,A HORA DA ESTRELA
01682,01682.mp4,BRUNO E MARRONE,AMIGA AMANTE E NAMORADA
01683,01683.mp4,AMADO BATISTA,AMOR MEU LOUCO AMOR
01684,01684.mp4,CHICLETE COM BANANA,CHORAREI AMOR
01685,01685.mp4,BELO,DIREITO DE TE AMAR
01686,01686.mp4,GUSTTAVO LIMA-JORGE E MATEUS,INVENTOR DOS AMORES
01687,01687.mp4,MARIA GADÚ,LINDA ROSA
01688,01688.mp4,AGNALDO TIMÓTEO,MAMÃE ESTOU TÃO FELIZ
01689,01689.mp4,DOMINÓ,MANEQUIM
01690,01690.mp4,DICRÓ,MELÔ DA GALINHA
01691,01691.mp4,EXALTASAMBA,MINHA RAZÃO
01692,01692.mp4,SORRISO MAROTO,NA CAMA
01693,01693.mp4,LUCA MUNDACA,NÃO SE APAVORE
01694,01694.mp4,JOÃO NETO E FREDERICO,NÃO VOU MAIS CHORAR
01695,01695.mp4,LÉO E JÚNIOR,Ô LÁ EM CASA
01696,01696.mp4,TCHÊ GAROTOS,O MEU AMOR ME FEZ FELIZ
01697,01697.mp4,MARIA BETHÂNIA,O QUE EU NÃO CONHEÇO
01698,01698.mp4,MÓVEIS COLONIAIS DE ACAJÚ,O TEMPO
01699,01699.mp4,M.CECILIA E RODOLFO-EXALTASAMBA,O TROCO
01700,01700.mp4,ROUPA NOVA,OS CORAÇÕES NÃO SÃO IGUAIS
01701,01701.mp4,PIQUE NOVO,PELÚCIA
01702,01702.mp4,BANDA CALYPSO,PERDOA
01703,01703.mp4,GRUPO TRADIÇÃO,PERIGO
01704,01704.mp4,SORRISO MAROTO,PRA MIM NÃO É
01705,01705.mp4,PAULA FERNANDES,PRA VOCÊ
01706,01706.mp4,LUAN SANTANA,PRA VOCÊ LEMBRAR DE MIM
01707,01707.mp4,IZI,PRIMEIRO BEIJO
01708,01708.mp4,ANA E MÚ,QUANDO A GENTE AMA PRA VALER
01709,01709.mp4,GUILHERME SANTIAGO,QUE DÁ VONTADE DÁ
01710,01710.mp4,ADAIR CARDOSO,QUE SE DANE O MUNDO
01711,01711.mp4,PAULA FERNANDES,QUERO SIM
01712,01712.mp4,LEONARDO,QUERO TE AMAR (É O SEU AMOR)
01713,01713.mp4,LUAN SANTANA E IVETE SANGALO,QUÍMICA DO AMOR
01714,01714.mp4,VÍCTOR E LÉO,RIOS DE AMOR
01715,01715.mp4,JORGE E MATEUS,SE EU PEDIR CÊ VOLTA
01716,01716.mp4,HORI,SEGREDO
01717,01717.mp4,NEY MATOGROSSO,SEU TIPO
01718,01718.mp4,BRUNO E MARRONE,TENTATIVAS EM VÃO
01719,01719.mp4,THE ORIGINALS,UM FILME COM FINAL FELIZ
01720,01720.mp4,BANDA CHEIRO DE AMOR,XEQUERÊ
01721,01721.mp4,TONI TORNADO,BR-3
01722,01722.mp4,DOMINÓ,COMPANHEIRO
01723,01723.mp4,TITÃS,EU NÃO VOU DIZER NADA
01724,01724.mp4,VERÔNICA SABINO,EU PRECISO DE VOCÊ
01725,01725.mp4,CHICO BUARQUE,FUTUROS AMANTES
01726,01726.mp4,RICARDO CHAVES,MIL CIDADES
01727,01727.mp4,TÂNIA MARA E ALEXANDRE PIRES,NÃO ME AME
01728,01728.mp4,EDSON E HUDSON,POR QUE CHORA A TARDE
01729,01729.mp4,MARIA GADÚ E CAETANO VELOSO,RAPTE-ME CAMALEOA
01730,01730.mp4,GUILHERME E SANTIAGO,"SAFADA, CACHORRA, BANDIDA"
01731,01731.mp4,CHRISTIAN E RALF,AUSÊNCIA
01732,01732.mp4,DANIEL,BOTA PRA MOER
01733,01733.mp4,FERNANDO E SOROCABA,CELEBRIDADE
01734,01734.mp4,FAFÁ DE BELÉM,CORAÇÃO XONADO
01735,01735.mp4,RICK E RENER,ESCOLTA DE VAGALUMES
01736,01736.mp4,JORGE E MATEUS,MIL ANOS
01737,01737.mp4,DOMINÓ,P DA VIDA
01738,01738.mp4,TEODORO E SAMPAIO,PAIXÃO PROIBIDA
01739,01739.mp4,DIOGO NOGUEIRA,PRA QUE DISCUTIR COM MADAME
01740,01740.mp4,CÁSSIA ELLER E NANDO REIS,RELICÁRIO
01741,01741.mp4,GENIVAL SANTOS,SANGUE DO MEU SANGUE
01742,01742.mp4,GRUPO REVELAÇÃO,SAUDADES DO AMOR
01743,01743.mp4,MARCOS & BELUTTI,SEM ME CONTROLAR
01744,01744.mp4,MANNO GÓES,SIMPLES
01745,01745.mp4,JOAQUIM E MANUEL,SOM DE CRISTAL
01746,01746.mp4,BRUNO E MARRONE,SONHANDO
01747,01747.mp4,MARIA BETHÂNIA,SONHO IMPOSSÍVEL
01748,01748.mp4,LUAN SANTANA,SUPER AMOR
01749,01749.mp4,LUIZ GONZAGA E FAGNER,SÚPLICA CEARENSE
01750,01750.mp4,GUILHERME E SANTIAGO,TÁ SE ACHANDO
01751,01751.mp4,ZÉ HENRIQUE E GABRIEL,TA TUDO OK
01752,01752.mp4,ZEZÉ DI CAMARGO E LUCIANO,TÃO LINDA E TÃO LOUCA
01753,01753.mp4,ZEZÉ DI CAMARGO E LUCIANO,TARDE DEMAIS
01754,01754.mp4,IRA,TARDE VAZIA
01755,01755.mp4,MARIA CECÍLIA E RODOLFO,TCHAU TCHAU
01756,01756.mp4,PARANGOLÉ,TCHUBIRABIROM
01757,01757.mp4,JOÃO BOSCO E VINÍCIUS,TEMA DIFERENTE
01758,01758.mp4,JORGE E MATEUS,TEMPO AO TEMPO
01759,01759.mp4,IVETE SANGALO E MARCELO CAMELO,TEUS OLHOS
01760,01760.mp4,MILIONÁRIO E JOSÉ RICO,VONTADE DIVIDIDA
01761,01761.mp4,JORGE E MATEUS,200 POR HORA
01762,01762.mp4,EXALTASAMBA,A GENTE FAZ A FESTA
01763,01763.mp4,LEONARDO,ALUCINAÇÃO
01764,01764.mp4,ROSANA,AMOR DIVIDIDO
01765,01765.mp4,BIAFRA,ANTES QUE EU TE ESQUEÇA
01766,01766.mp4,CLÁUDIA BARROSO,A VIDA É MESMO ASSIM
01767,01767.mp4,JAMMIL E UMA NOITES,BLA BLA BLA
01768,01768.mp4,SKANK,DE REPENTE
01769,01769.mp4,GAROTA SAFADA,ESCRAVO DO AMOR
01770,01770.mp4,ZIZI POSSI,EU SÓ SEI AMAR ASSIM
01771,01771.mp4,LEANDRO E LEONARDO,GOSTOSO SENTIMENTO
01772,01772.mp4,ODAIR JOSÉ,MANDE NEM QUE SEJA UM TELEGRAMA
01773,01773.mp4,REGIS DANESE,MEU DEUS É FORTE
01774,01774.mp4,NOITE ILUSTRADA,MINHA RAINHA
01775,01775.mp4,BARTÔ GALENO,NO TOCA-FITA DO MEU CARRO
01776,01776.mp4,OSWALDO MONTENEGRO,O CONDOR
01777,01777.mp4,MILIONÁRIO E JOSÉ RICO,TEMPESTADE DE PAIXÃO
01778,01778.mp4,MIÚCHA E TOM JOBIM,TURMA DO FUNIL
01779,01779.mp4,JORGE GUILHERME,VESTÍGIOS
01780,01780.mp4,EXALTASAMBA E MARIANA RIOS,VIVER SEM TI
01781,01781.mp4,FERNANDO MENDES,CAMINHO INCERTO
01782,01782.mp4,NELSON GONÇALVES,CASTIGO
01783,01783.mp4,GRUPO REVELAÇÃO,CORAÇÃO BLINDADO
01784,01784.mp4,MOACYR FRANCO,DISTANTE DOS OLHOS
01785,01785.mp4,DANIEL,DO OUTRO LADO DO RÁDIO
01786,01786.mp4,ALEXANDRE PIRES,ERRO MEU
01787,01787.mp4,GENIVAL SANTOS,EU TE PEGUEI NO FLAGRA
01788,01788.mp4,ODAIR JOSÉ,"EU, VOCÊ E A PRAÇA"
01789,01789.mp4,PADRE ZEZINHO,MEU BOM JOSÉ
01790,01790.mp4,ABÍLIO FARIAS,VOU FECHAR O CABARÉ
01791,01791.mp4,ELYMAR SANTOS,AMOR SEM CENSURA
01792,01792.mp4,FAFÁ DE BELÉM,BANDOLEIRO
01793,01793.mp4,DICRÓ,FUNERAL DO RICARDÃO
01794,01794.mp4,ELYMAR SANTOS,MAL DE AMOR
01795,01795.mp4,ALCIONE,QUALQUER DIA DESSES
01796,01796.mp4,KLB,QUERO FICAR COM VOCÊ
01797,01797.mp4,BARTÔ GALENO,SE EU FOR EMBORA É PRO NOSSO BEM
01798,01798.mp4,ELYMAR SANTOS,TEU JOGO
01799,01799.mp4,CHITÃOZINHO E XORORÓ,VÁ PRO INFERNO COM SEU AMOR
01800,01800.mp4,ALTEMAR DUTRA - MARTHA MENDONÇA,VELHA COMPANHEIRA
01801,01801.mp4,NELSON GONÇALVES,A TURMA DA SAUDADE
01802,01802.mp4,MARISA MONTE,ÁGUA TAMBÉM É MAR
01803,01803.mp4,VALDECIR AGUIAR,AMIGOS PRA SEMPRE
01804,01804.mp4,ABELHUDOS,AS CRIANÇAS E OS ANIMAIS
01805,01805.mp4,LULU SANTOS,BRIGAS (MEU BENZINHO)
01806,01806.mp4,ROSANA,CUSTE O QUE CUSTAR
01807,01807.mp4,MARCOS E BELLUTTI,DUPLA SOLIDÃO
01808,01808.mp4,NANDO REIS,MANTRA
01809,01809.mp4,ALINE BARROS,RESSUSCITA-ME
01810,01810.mp4,PAULO SÉRGIO,VOCÊ PODE ME PERDER
01811,01811.mp4,WALDIRENE,A GAROTA DO ROBERTO
01812,01812.mp4,MARIA BETHÂNIA,BALADA DE GISBERTA
01813,01813.mp4,NENHUM DE NÓS,CANÇÃO DA MEIA-NOITE
01814,01814.mp4,EDUARDO DUZEK,CANTANDO NO BANHEIRO
01815,01815.mp4,ROBERTO CARLOS,DE QUE VALE TUDO ISSO
01816,01816.mp4,ROBERTO CARLOS,É PAPO FIRME
01817,01817.mp4,JORGE E MATEUS-CRISTIANO,EFEITOS
01818,01818.mp4,JOE EUTHANÁZIA,ME LEVA PRA CASA
01819,01819.mp4,ROBERTO CARLOS,VOCÊ DEIXOU ALGUÉM A ESPERAR
01820,01820.mp4,ANGÉLICA,VOU DE TÁXI
01821,01821.mp4,DEBORAH BLANDO,ÁGUIAS
01822,01822.mp4,HUGO E TIAGO,AMOR VIRA-LATA
01823,01823.mp4,ROBERTO CARLOS,AQUELE BEIJO QUE TE DEI
01824,01824.mp4,LULU SANTOS,AREIAS ESCALDANTES
01825,01825.mp4,POLEGAR,DÁ PRA MIM
01826,01826.mp4,GUILHERME E SANTIAGO,ÊXTASE DO AMOR
01827,01827.mp4,VICTOR E LÉO,FLOR DO CAMPO
01828,01828.mp4,NENHUM DE NÓS,FUGA
01829,01829.mp4,ROBERTA SÁ,JANEIROS
01830,01830.mp4,JOÃO PENCA E SEUS MIQUINHOS AMESTRADOS,LÁGRIMAS DE CROCODILO
01831,01831.mp4,LEGIÃO URBANA,ACRILIC ON CANVAS
01832,01832.mp4,LUAN SANTANA,AMAR NÃO É PECADO
01833,01833.mp4,ELIS REGINA,AS APARÊNCIAS ENGANAM
01834,01834.mp4,VERÔNICA SABINO,"ÀS VEZES, NUNCA"
01835,01835.mp4,GUSTTAVO LIMA,CABELO COR DE OURO
01836,01836.mp4,ROBERTO CARLOS,FOLHAS DE OUTONO
01837,01837.mp4,PAULA FERNANDES-VÍCTOR E LÉO,NÃO PRECISA
01838,01838.mp4,LEGIÃO URBANA,O MUNDO ANDA TÃO COMPLICADO
01839,01839.mp4,KÁTIA,QUALQUER JEITO
01840,01840.mp4,TOQUINHO E VINICIUS,SEI LÁ (A VIDA TEM SEMPRE RAZÃO)
01841,01841.mp4,RAUL SEIXAS,A VERDADE SOBRE A NOSTALGIA
01842,01842.mp4,ELIS REGINA,ARRASTÃO
